#{"t_start": 1681919817.437588, "env_id": null}
r,l,t
672.998633,2,3.110961
235.367917,2,3.111496
842.1458,2,3.112036
667.4305,2,3.112574
917.477333,2,3.11312
784.38575,2,3.113662
874.62375,2,3.114209
959.197333,2,3.114747
790.36375,2,3.115291
695.2289,2,3.115834
958.88375,2,3.116398
255.24393,2,3.116942
872.261917,2,3.117508
592.1693,2,3.118054
959.8245,2,3.1186
958.88375,2,3.119145
938.02375,2,3.125158
374.722917,2,3.125798
832.90375,2,3.126382
872.261917,2,3.126958
958.88375,2,3.127523
606.7884,2,3.128094
871.63475,2,3.128648
703.293517,2,3.129205
938.02375,2,3.129752
769.50375,2,3.130301
724.4671,2,3.130862
841.518633,2,3.13143
832.90375,2,3.131976
784.699333,2,3.132551
487.622847,2,3.133124
667.020633,2,3.133729
917.16375,2,3.134311
639.883,2,3.134906
826.899533,2,3.135454
896.30375,2,3.136
666.803333,2,3.13654
769.50375,2,3.137081
842.1458,2,3.137618
790.677333,2,3.138159
790.677333,2,3.138708
959.8245,2,3.139247
575.18543,2,3.139785
874.62375,2,3.140321
785.179533,2,3.140864
829.91475,2,3.141401
938.650917,2,3.14194
767.504965,2,3.142481
841.518633,2,3.143017
695.2289,2,3.143567
298.767917,2,3.144118
554.011847,2,3.144657
784.38575,2,3.145193
598.357798,2,3.145738
959.8245,2,3.14628
917.16375,2,3.146826
959.197333,2,3.147367
319.9415,2,3.147903
784.699333,2,3.148441
257.3578,2,3.148979
790.677333,2,3.149534
938.650917,2,3.150115
872.261917,2,3.150667
574.871847,2,3.151203
658.379533,2,3.15177
639.255833,2,3.152305
871.63475,2,3.152843
917.16375,2,3.153379
871.63475,2,3.153915
841.518633,2,3.15445
574.871847,2,3.154988
490.611847,2,3.155525
842.1458,2,3.156067
959.197333,2,3.156605
959.197333,2,3.157149
492.305333,2,3.157688
871.63475,2,3.158222
724.153517,2,3.158756
959.510917,2,3.159293
875.250917,2,3.159829
694.915317,2,3.160364
55.095,2,3.160901
636.904517,2,3.161446
636.904517,2,3.161988
790.677333,2,3.162526
938.02375,2,3.163062
554.011847,2,3.163594
896.30375,2,3.164128
375.0365,2,3.164665
917.16375,2,3.1652
672.998633,2,3.165735
959.8245,2,3.166291
959.197333,2,3.166881
769.50375,2,3.167473
959.197333,2,3.168053
724.153517,2,3.168623
826.899533,2,3.169206
958.88375,2,3.169749
871.63475,2,3.17028
706.10375,2,3.170819
464.757833,2,3.171354
959.197333,2,3.171895
938.02375,2,3.172434
639.883,2,3.172966
959.510917,2,3.173501
958.88375,2,3.174036
896.30375,2,3.174575
874.62375,2,3.175105
785.179533,2,3.175641
724.4671,2,3.176187
577.5502,2,3.176722
959.510917,2,3.177258
697.13675,2,3.177791
666.803333,2,3.178328
639.893517,2,3.178866
959.510917,2,3.1794
287.473917,2,3.179937
667.4305,2,3.180482
829.91475,2,3.181024
672.998633,2,3.18156
896.30375,2,3.182106
725.157798,2,3.182659
872.261917,2,3.183219
697.13675,2,3.183804
319.627917,2,3.18435
766.877798,2,3.184884
790.677333,2,3.185419
785.179533,2,3.185953
353.862917,2,3.186487
874.62375,2,3.187021
829.91475,2,3.187554
829.91475,2,3.18809
639.893517,2,3.188629
374.722917,2,3.189171
938.650917,2,3.189703
790.677333,2,3.190243
375.2874,2,3.19078
790.677333,2,3.191314
832.90375,2,3.191853
829.91475,2,3.192388
959.8245,2,3.192922
784.38575,2,3.193464
574.871847,2,3.194001
487.622847,2,3.194536
917.477333,2,3.195071
832.90375,2,3.1956
464.757833,2,3.196137
769.50375,2,3.196666
790.677333,2,3.197198
597.535833,2,3.197727
592.1693,2,3.198261
785.179533,2,3.198793
784.699333,2,3.199336
769.50375,2,3.199868
958.88375,2,3.200421
917.477333,2,3.200963
959.197333,2,3.201495
725.157798,2,3.202052
826.899533,2,3.202585
606.7884,2,3.203121
700.12575,2,3.203654
703.293517,2,3.20419
958.88375,2,3.20475
790.36375,2,3.205288
917.16375,2,3.205826
766.877798,2,3.206365
917.477333,2,3.206896
959.197333,2,3.207434
639.893517,2,3.207964
917.16375,2,3.208496
917.477333,2,3.209025
842.1458,2,3.209556
724.153517,2,3.210084
767.504965,2,3.210616
938.02375,2,3.211145
958.88375,2,3.211677
574.871847,2,3.212212
784.38575,2,3.212946
938.650917,2,3.213614
938.02375,2,3.214198
785.179533,2,3.214765
958.88375,2,3.215321
874.62375,2,3.215892
784.38575,2,3.216468
874.62375,2,3.217056
826.899533,2,3.217616
841.518633,2,3.218191
769.50375,2,3.218759
725.157798,2,3.219323
674.055317,2,3.219913
532.147565,2,3.220469
958.88375,2,3.221011
872.261917,2,3.22155
636.904517,2,3.222091
592.1693,2,3.222633
666.803333,2,3.223171
763.52575,2,3.223719
769.50375,2,3.224259
666.803333,2,3.224798
959.510917,2,3.225335
799.798633,2,3.225876
959.510917,2,3.226412
695.2289,2,3.226951
382.865895,2,3.227499
767.504965,2,3.228039
938.02375,2,3.228577
959.197333,2,3.22912
636.904517,2,3.229662
871.63475,2,3.230198
917.16375,2,3.230733
597.535833,2,3.231267
829.91475,2,3.231806
958.88375,2,3.232341
652.401533,2,3.232906
784.38575,2,3.233454
917.477333,2,3.234015
790.677333,2,3.234571
790.36375,2,3.235135
487.622847,2,3.235673
700.12575,2,3.236211
374.722917,2,3.236744
464.757833,2,3.237282
790.677333,2,3.237819
784.38575,2,3.238354
706.10375,2,3.238889
958.88375,2,3.239425
706.10375,2,3.239963
841.518633,2,3.240519
666.803333,2,3.241059
610.655317,2,3.241608
872.261917,2,3.242143
724.4671,2,3.24268
872.261917,2,3.243216
917.477333,2,3.243754
498.283333,2,3.244289
785.179533,2,3.244824
959.197333,2,3.245355
763.52575,2,3.245891
470.735833,2,3.246426
784.699333,2,3.246973
917.16375,2,3.247513
695.2289,2,3.248044
55.095,2,3.248577
694.915317,2,3.249117
959.510917,2,3.249665
575.18543,2,3.250213
917.477333,2,3.250783
827.5267,2,3.251338
672.998633,2,3.251877
298.767917,2,3.252417
700.12575,2,3.252955
917.477333,2,3.253492
695.2289,2,3.254029
784.699333,2,3.254567
938.02375,2,3.255099
842.1458,2,3.255636
639.255833,2,3.256169
639.255833,2,3.256703
790.36375,2,3.257233
917.16375,2,3.257772
799.798633,2,3.258305
607.666317,2,3.258842
874.62375,2,3.259376
784.38575,2,3.259908
938.02375,2,3.260451
610.655317,2,3.260986
606.7884,2,3.261523
872.261917,2,3.262055
790.677333,2,3.262595
658.379533,2,3.263128
404.5256,2,3.263664
875.250917,2,3.264197
784.38575,2,3.264732
917.16375,2,3.265268
896.30375,2,3.26582
785.179533,2,3.266366
784.38575,2,3.266954
319.9415,2,3.267551
232.378917,2,3.268146
875.250917,2,3.268722
706.10375,2,3.269297
790.36375,2,3.269834
763.52575,2,3.270378
639.883,2,3.27092
896.30375,2,3.271457
672.998633,2,3.271991
827.5267,2,3.272526
353.862917,2,3.273062
790.36375,2,3.273597
257.3578,2,3.27414
832.90375,2,3.274673
242.7387,2,3.275213
202.2628,2,3.275744
790.677333,2,3.276282
896.30375,2,3.276813
703.11475,2,3.277349
639.255833,2,3.277882
938.02375,2,3.278418
610.655317,2,3.278951
235.367917,2,3.279488
287.473917,2,3.280016
959.510917,2,3.280552
470.735833,2,3.281084
938.02375,2,3.281619
958.88375,2,3.282155
896.30375,2,3.28271
575.18543,2,3.283275
442.88763,2,3.28382
574.871847,2,3.284355
959.510917,2,3.284917
959.510917,2,3.285455
959.8245,2,3.285985
959.197333,2,3.286517
652.401533,2,3.28705
769.50375,2,3.287582
636.904517,2,3.288119
917.477333,2,3.288658
790.36375,2,3.289189
790.677333,2,3.289724
784.38575,2,3.290262
598.357798,2,3.290807
769.50375,2,3.291342
841.518633,2,3.291872
790.36375,2,3.292407
917.16375,2,3.29294
959.510917,2,3.293474
769.50375,2,3.294004
959.197333,2,3.294541
958.88375,2,3.295077
470.735833,2,3.295615
917.477333,2,3.296162
353.862917,2,3.296705
694.915317,2,3.29725
799.798633,2,3.297792
667.020633,2,3.298334
498.283333,2,3.298879
785.179533,2,3.29943
695.2289,2,3.300002
938.02375,2,3.300553
874.62375,2,3.301132
826.899533,2,3.301679
502.909365,2,3.302222
639.893517,2,3.302775
959.197333,2,3.303315
958.88375,2,3.303857
874.62375,2,3.3044
790.677333,2,3.304953
938.02375,2,3.305494
703.11475,2,3.306045
917.16375,2,3.306589
470.735833,2,3.307137
298.767917,2,3.30768
763.52575,2,3.308231
319.9415,2,3.308776
667.020633,2,3.309322
958.88375,2,3.309859
917.16375,2,3.310403
959.197333,2,3.310949
938.02375,2,3.31149
592.379798,2,3.312035
202.2628,2,3.312582
917.16375,2,3.313125
470.735833,2,3.313669
784.38575,2,3.31421
959.510917,2,3.314771
674.055317,2,3.315314
697.13675,2,3.315858
592.379798,2,3.316414
724.4671,2,3.31697
703.11475,2,3.317528
784.699333,2,3.318072
636.904517,2,3.31862
784.699333,2,3.319161
667.4305,2,3.319705
875.250917,2,3.320246
827.5267,2,3.320785
938.02375,2,3.321334
290.462917,2,3.32187
625.083333,2,3.32241
959.510917,2,3.322945
697.13675,2,3.323478
694.915317,2,3.324008
917.477333,2,3.324544
724.4671,2,3.325074
917.16375,2,3.325609
724.4671,2,3.326142
871.63475,2,3.327029
790.677333,2,3.327629
574.871847,2,3.328259
938.650917,2,3.328893
639.255833,2,3.329453
724.4671,2,3.32999
784.38575,2,3.330537
829.91475,2,3.331081
724.153517,2,3.331618
763.52575,2,3.332163
784.38575,2,3.332708
784.38575,2,3.333263
790.36375,2,3.333835
938.650917,2,3.334378
763.52575,2,3.334931
841.518633,2,3.335471
695.2289,2,3.336006
470.735833,2,3.336541
784.699333,2,3.33708
319.627917,2,3.337615
575.18543,2,3.338277
790.677333,2,3.339034
298.767917,2,3.339719
826.899533,2,3.340344
82.6425,2,3.34095
375.0365,2,3.341581
769.50375,2,3.342209
598.357798,2,3.342841
829.91475,2,3.34345
695.2289,2,3.344005
842.1458,2,3.344557
790.36375,2,3.345103
958.88375,2,3.345662
959.8245,2,3.346218
917.16375,2,3.346761
790.36375,2,3.347304
554.011847,2,3.347847
790.36375,2,3.348393
871.63475,2,3.34894
658.379533,2,3.3495
498.283333,2,3.350055
959.8245,2,3.350661
667.020633,2,3.351462
598.357798,2,3.352398
706.10375,2,3.353326
282.79143,2,3.354022
896.30375,2,3.354734
674.055317,2,3.355309
287.473917,2,3.355876
763.52575,2,3.356428
896.30375,2,3.356977
896.30375,2,3.357527
639.883,2,3.358074
672.998633,2,3.358617
827.5267,2,3.359156
374.722917,2,3.359698
959.8245,2,3.360235
829.91475,2,3.360775
896.30375,2,3.361313
487.622847,2,3.361854
319.627917,2,3.362392
575.18543,2,3.36293
959.510917,2,3.363466
896.30375,2,3.36401
799.798633,2,3.364553
959.510917,2,3.365108
784.38575,2,3.365691
829.91475,2,3.366519
658.379533,2,3.367263
767.504965,2,3.367905
959.8245,2,3.368511
375.0365,2,3.369111
703.293517,2,3.369676
182.716965,2,3.370229
872.261917,2,3.370787
695.2289,2,3.371335
872.261917,2,3.371883
625.083333,2,3.372426
592.379798,2,3.372973
766.877798,2,3.373515
917.477333,2,3.374057
959.510917,2,3.374603
790.36375,2,3.375146
375.0365,2,3.375688
872.261917,2,3.376233
871.63475,2,3.376781
725.157798,2,3.377321
667.020633,2,3.37787
938.02375,2,3.378407
470.735833,2,3.378946
938.02375,2,3.379483
832.90375,2,3.380024
790.36375,2,3.380561
841.518633,2,3.381098
841.518633,2,3.381646
652.401533,2,3.382182
574.871847,2,3.382733
375.2874,2,3.383283
639.883,2,3.383952
872.261917,2,3.384662
958.88375,2,3.385257
636.904517,2,3.385823
766.877798,2,3.386381
706.10375,2,3.386931
959.8245,2,3.387482
958.88375,2,3.388032
532.147565,2,3.388583
938.650917,2,3.38913
842.1458,2,3.389679
703.293517,2,3.390222
959.8245,2,3.390778
872.261917,2,3.39132
725.157798,2,3.391867
432.0731,2,3.39241
763.52575,2,3.392956
829.91475,2,3.393503
790.36375,2,3.394044
829.91475,2,3.394585
959.197333,2,3.395123
842.1458,2,3.395669
667.4305,2,3.396207
703.11475,2,3.396746
841.518633,2,3.397288
938.650917,2,3.397825
917.477333,2,3.398364
959.8245,2,3.398903
375.0365,2,3.399452
841.518633,2,3.400191
874.62375,2,3.400841
784.699333,2,3.401428
917.16375,2,3.404449
790.36375,2,3.405066
959.8245,2,3.405633
959.197333,2,3.406187
875.250917,2,3.40674
353.862917,2,3.407285
958.88375,2,3.407839
182.716965,2,3.408377
826.899533,2,3.408919
706.10375,2,3.409457
959.8245,2,3.410013
700.12575,2,3.410553
290.462917,2,3.411101
697.13675,2,3.411643
790.36375,2,3.412181
799.798633,2,3.412732
639.255833,2,3.413271
874.62375,2,3.413819
784.38575,2,3.414366
703.11475,2,3.414902
959.197333,2,3.415436
896.30375,2,3.415991
784.699333,2,3.416543
785.179533,2,3.417273
763.52575,2,3.417871
492.305333,2,3.418463
784.699333,2,3.419021
790.677333,2,3.419577
375.2874,2,3.420135
464.757833,2,3.420688
769.50375,2,3.421231
598.357798,2,3.421777
917.16375,2,3.422323
917.477333,2,3.422872
598.357798,2,3.423415
784.699333,2,3.423957
875.250917,2,3.424502
290.462917,2,3.42504
784.38575,2,3.42558
374.722917,2,3.426129
658.379533,2,3.426668
639.883,2,3.427207
874.62375,2,3.427751
959.8245,2,3.428294
875.250917,2,3.42883
694.915317,2,3.429368
784.699333,2,3.429903
235.367917,2,3.430437
763.52575,2,3.430976
724.153517,2,3.431511
790.36375,2,3.432056
694.915317,2,3.432605
492.305333,2,3.433144
874.62375,2,3.433708
959.197333,2,3.434252
875.250917,2,3.434802
958.88375,2,3.435349
607.666317,2,3.435885
769.50375,2,3.436417
827.5267,2,3.436957
790.36375,2,3.437489
938.02375,2,3.438024
827.5267,2,3.438558
319.9415,2,3.439095
532.147565,2,3.439632
938.02375,2,3.440166
896.30375,2,3.4407
959.8245,2,3.441234
917.477333,2,3.441768
872.261917,2,3.4423
575.18543,2,3.442835
842.1458,2,3.443369
874.62375,2,3.443905
562.9311,2,3.444452
832.90375,2,3.445045
938.650917,2,3.445595
298.767917,2,3.446141
703.11475,2,3.44668
769.50375,2,3.447219
784.38575,2,3.447753
959.197333,2,3.44829
784.38575,2,3.448825
652.401533,2,3.449374
767.504965,2,3.449942
790.36375,2,3.450482
790.677333,2,3.451017
917.16375,2,3.451554
917.477333,2,3.452091
874.62375,2,3.452635
703.293517,2,3.453168
938.650917,2,3.453699
706.10375,2,3.454241
639.893517,2,3.454774
606.7884,2,3.455321
917.477333,2,3.455861
232.378917,2,3.456393
959.8245,2,3.797024
959.510917,2,3.797761
724.4671,2,3.79836
799.798633,2,3.798943
938.650917,2,3.799521
959.197333,2,3.800093
829.91475,2,3.800682
938.02375,2,3.801239
917.477333,2,3.801822
917.477333,2,3.802371
790.677333,2,3.802917
875.250917,2,3.803474
298.767917,2,3.804024
917.477333,2,3.804579
674.055317,2,3.805121
896.30375,2,3.805667
672.998633,2,3.806235
959.8245,2,3.80678
896.30375,2,3.807323
917.16375,2,3.80787
874.62375,2,3.808409
658.379533,2,3.808946
938.02375,2,3.809488
938.02375,2,3.810024
959.197333,2,3.810564
290.462917,2,3.811106
959.8245,2,3.811646
917.16375,2,3.812182
799.798633,2,3.812721
959.510917,2,3.813264
703.293517,2,3.8138
375.0365,2,3.814338
257.3578,2,3.814879
917.16375,2,3.815416
917.16375,2,3.815976
767.504965,2,3.816531
938.02375,2,3.817224
790.677333,2,3.817875
575.18543,2,3.818481
763.52575,2,3.819063
917.477333,2,3.819626
959.8245,2,3.820207
958.88375,2,3.820763
639.883,2,3.82132
636.904517,2,3.821867
874.62375,2,3.822416
829.91475,2,3.822967
703.11475,2,3.823514
959.510917,2,3.824061
487.622847,2,3.824609
959.8245,2,3.825158
597.535833,2,3.825702
598.357798,2,3.826247
842.1458,2,3.826794
959.8245,2,3.82734
959.8245,2,3.827881
958.88375,2,3.828419
832.90375,2,3.82896
959.510917,2,3.829501
575.18543,2,3.830045
706.10375,2,3.830586
959.510917,2,3.83113
938.02375,2,3.831668
959.8245,2,3.832217
938.02375,2,3.83278
959.8245,2,3.833348
875.250917,2,3.833901
784.38575,2,3.834467
959.197333,2,3.835024
700.12575,2,3.835564
827.5267,2,3.836107
917.477333,2,3.836645
639.883,2,3.837195
959.197333,2,3.837735
658.379533,2,3.838292
606.7884,2,3.838832
282.79143,2,3.839383
769.50375,2,3.839919
938.02375,2,3.840458
917.16375,2,3.841001
639.255833,2,3.841543
959.8245,2,3.842083
298.767917,2,3.842624
841.518633,2,3.843167
896.30375,2,3.843707
875.250917,2,3.844244
636.904517,2,3.844786
938.650917,2,3.845323
938.02375,2,3.845858
829.91475,2,3.846396
790.36375,2,3.84694
959.8245,2,3.847477
725.157798,2,3.848016
790.36375,2,3.84855
695.2289,2,3.849092
767.504965,2,3.849653
938.02375,2,3.850195
784.699333,2,3.850762
938.650917,2,3.85132
610.655317,2,3.851876
790.677333,2,3.852417
958.88375,2,3.852953
896.30375,2,3.853489
769.50375,2,3.854024
597.535833,2,3.854561
871.63475,2,3.855096
841.518633,2,3.855649
597.535833,2,3.856183
958.88375,2,3.856724
872.261917,2,3.857261
841.518633,2,3.857801
667.4305,2,3.858343
917.477333,2,3.858874
706.10375,2,3.859408
871.63475,2,3.859942
784.38575,2,3.860478
784.699333,2,3.861011
959.197333,2,3.861547
917.477333,2,3.862089
374.722917,2,3.862638
784.699333,2,3.863179
959.510917,2,3.863718
597.535833,2,3.864256
959.197333,2,3.864795
606.7884,2,3.865332
959.510917,2,3.865882
784.38575,2,3.86644
958.88375,2,3.867079
769.50375,2,3.867672
958.88375,2,3.868256
610.655317,2,3.868827
938.650917,2,3.86939
470.735833,2,3.869927
959.197333,2,3.870467
724.4671,2,3.871001
958.88375,2,3.871535
574.871847,2,3.87207
959.197333,2,3.872605
639.883,2,3.873139
917.16375,2,3.87367
938.02375,2,3.874208
842.1458,2,3.874745
785.179533,2,3.875273
917.477333,2,3.875808
652.401533,2,3.87634
790.677333,2,3.876882
874.62375,2,3.877415
917.16375,2,3.877947
896.30375,2,3.878496
725.157798,2,3.879028
896.30375,2,3.879569
639.883,2,3.880101
766.877798,2,3.880637
784.38575,2,3.881169
769.50375,2,3.881712
574.871847,2,3.88225
938.650917,2,3.88281
917.477333,2,3.883381
917.477333,2,3.883931
319.627917,2,3.884473
592.379798,2,3.885019
938.02375,2,3.885554
763.52575,2,3.886098
872.261917,2,3.886635
959.197333,2,3.887184
958.88375,2,3.887718
574.871847,2,3.888253
766.877798,2,3.888804
470.735833,2,3.889339
896.30375,2,3.889885
574.871847,2,3.890422
917.16375,2,3.890965
658.379533,2,3.891497
917.16375,2,3.892032
938.02375,2,3.892568
959.8245,2,3.893099
938.650917,2,3.893636
841.518633,2,3.89417
938.650917,2,3.894706
826.899533,2,3.895238
871.63475,2,3.895775
832.90375,2,3.89631
917.477333,2,3.89685
875.250917,2,3.897381
917.477333,2,3.897914
784.38575,2,3.898446
592.379798,2,3.898982
896.30375,2,3.899627
875.250917,2,3.900226
938.02375,2,3.900824
959.197333,2,3.90139
938.02375,2,3.901963
706.10375,2,3.902516
959.8245,2,3.903057
432.0731,2,3.903598
871.63475,2,3.904137
958.88375,2,3.904677
958.88375,2,3.905211
872.261917,2,3.905749
871.63475,2,3.906302
872.261917,2,3.906841
958.88375,2,3.90738
574.871847,2,3.907921
562.9311,2,3.908459
790.36375,2,3.909002
625.083333,2,3.909544
959.8245,2,3.910083
695.2289,2,3.910618
554.011847,2,3.911152
917.16375,2,3.911687
785.179533,2,3.91222
959.510917,2,3.912758
353.862917,2,3.913291
763.52575,2,3.913825
784.38575,2,3.91436
917.16375,2,3.914893
694.915317,2,3.915425
917.16375,2,3.915972
872.261917,2,3.916537
769.50375,2,3.91715
958.88375,2,3.917689
799.798633,2,3.918235
842.1458,2,3.918774
871.63475,2,3.919306
829.91475,2,3.919842
959.197333,2,3.920376
874.62375,2,3.92091
353.862917,2,3.921441
724.4671,2,3.921979
319.9415,2,3.92251
959.8245,2,3.92305
769.50375,2,3.923583
872.261917,2,3.924124
432.0731,2,3.924658
695.2289,2,3.925192
896.30375,2,3.925725
938.650917,2,3.926254
607.666317,2,3.926802
375.2874,2,3.927336
235.367917,2,3.927865
724.153517,2,3.9284
896.30375,2,3.928929
826.899533,2,3.929465
667.4305,2,3.929998
799.798633,2,3.930531
706.10375,2,3.931062
763.52575,2,3.931596
